"","Country.Region","Date","confirmed","new_confirmed","deaths","new_deaths","recovered","new_recovered","active","new_active"
"7487","Iceland",2020-02-08,0,0,0,0,0,0,0,0
"7488","Iceland",2020-02-09,0,0,0,0,0,0,0,0
"7489","Iceland",2020-02-10,0,0,0,0,0,0,0,0
"7490","Iceland",2020-02-11,0,0,0,0,0,0,0,0
"7491","Iceland",2020-02-12,0,0,0,0,0,0,0,0
"7492","Iceland",2020-02-13,0,0,0,0,0,0,0,0
"7493","Iceland",2020-02-14,0,0,0,0,0,0,0,0
"7494","Iceland",2020-02-15,0,0,0,0,0,0,0,0
"7495","Iceland",2020-02-16,0,0,0,0,0,0,0,0
"7496","Iceland",2020-02-17,0,0,0,0,0,0,0,0
"7497","Iceland",2020-02-18,0,0,0,0,0,0,0,0
"7498","Iceland",2020-02-19,0,0,0,0,0,0,0,0
"7499","Iceland",2020-02-20,0,0,0,0,0,0,0,0
"7500","Iceland",2020-02-21,0,0,0,0,0,0,0,0
"7501","Iceland",2020-02-22,0,0,0,0,0,0,0,0
"7502","Iceland",2020-02-23,0,0,0,0,0,0,0,0
"7503","Iceland",2020-02-24,0,0,0,0,0,0,0,0
"7504","Iceland",2020-02-25,0,0,0,0,0,0,0,0
"7505","Iceland",2020-02-26,0,0,0,0,0,0,0,0
"7506","Iceland",2020-02-27,0,0,0,0,0,0,0,0
"7507","Iceland",2020-02-28,1,1,0,0,0,0,1,1
"7508","Iceland",2020-02-29,1,0,0,0,0,0,1,0
"7509","Iceland",2020-03-01,3,2,0,0,0,0,3,2
"7510","Iceland",2020-03-02,6,3,0,0,0,0,6,3
"7511","Iceland",2020-03-03,11,5,0,0,0,0,11,5
"7512","Iceland",2020-03-04,26,15,0,0,0,0,26,15
"7513","Iceland",2020-03-05,34,8,0,0,0,0,34,8
"7514","Iceland",2020-03-06,43,9,0,0,0,0,43,9
"7515","Iceland",2020-03-07,50,7,0,0,0,0,50,7
"7516","Iceland",2020-03-08,50,0,0,0,0,0,50,0
"7517","Iceland",2020-03-09,58,8,0,0,0,0,58,8
"7518","Iceland",2020-03-10,69,11,0,0,1,1,68,10
"7519","Iceland",2020-03-11,85,16,0,0,1,0,84,16
"7520","Iceland",2020-03-12,103,18,0,0,1,0,102,18
"7521","Iceland",2020-03-13,134,31,0,0,1,0,133,31
"7522","Iceland",2020-03-14,156,22,0,0,1,0,155,22
"7523","Iceland",2020-03-15,171,15,5,5,8,7,158,3
"7524","Iceland",2020-03-16,180,9,0,0,0,-8,180,22
"7525","Iceland",2020-03-17,220,40,1,1,0,0,219,39
"7526","Iceland",2020-03-18,250,30,1,0,5,5,244,25
"7527","Iceland",2020-03-19,330,80,1,0,5,0,324,80
"7528","Iceland",2020-03-20,409,79,0,0,5,0,404,80
"7529","Iceland",2020-03-21,473,64,1,1,22,17,450,46
"7530","Iceland",2020-03-22,568,95,1,0,36,14,531,81
"7531","Iceland",2020-03-23,588,20,1,0,36,0,551,20
"7532","Iceland",2020-03-24,648,60,2,1,51,15,595,44
"7533","Iceland",2020-03-25,737,89,2,0,56,5,679,84
"7534","Iceland",2020-03-26,802,65,2,0,82,26,718,39
"7535","Iceland",2020-03-27,890,88,2,0,97,15,791,73
"7536","Iceland",2020-03-28,963,73,2,0,114,17,847,56
"7537","Iceland",2020-03-29,1020,57,2,0,135,21,883,36
"7538","Iceland",2020-03-30,1086,66,2,0,157,22,927,44
"7539","Iceland",2020-03-31,1135,49,2,0,198,41,935,8
"7540","Iceland",2020-04-01,1220,85,2,0,225,27,993,58
"7541","Iceland",2020-04-02,1319,99,4,2,284,59,1031,38
"7542","Iceland",2020-04-03,1364,45,4,0,309,25,1051,20
"7543","Iceland",2020-04-04,1417,53,4,0,396,87,1017,-34
"7544","Iceland",2020-04-05,1486,69,4,0,428,32,1054,37
"7545","Iceland",2020-04-06,1562,76,6,2,460,32,1096,42
"7546","Iceland",2020-04-07,1586,24,6,0,559,99,1021,-75
"7547","Iceland",2020-04-08,1616,30,6,0,633,74,977,-44
"7548","Iceland",2020-04-09,1648,32,6,0,688,55,954,-23
"7549","Iceland",2020-04-10,1675,27,7,1,751,63,917,-37
"7550","Iceland",2020-04-11,1689,14,8,1,841,90,840,-77
"7551","Iceland",2020-04-12,1701,12,8,0,889,48,804,-36
"7552","Iceland",2020-04-13,1711,10,8,0,933,44,770,-34
"7553","Iceland",2020-04-14,1720,9,8,0,989,56,723,-47
"7554","Iceland",2020-04-15,1727,7,8,0,1077,88,642,-81
"7555","Iceland",2020-04-16,1739,12,8,0,1144,67,587,-55
"7556","Iceland",2020-04-17,1754,15,9,1,1224,80,521,-66
"7557","Iceland",2020-04-18,1760,6,9,0,1291,67,460,-61
"7558","Iceland",2020-04-19,1771,11,9,0,1291,0,471,11
"7559","Iceland",2020-04-20,1773,2,10,1,1362,71,401,-70
"7560","Iceland",2020-04-21,1778,5,10,0,1417,55,351,-50
"7561","Iceland",2020-04-22,1785,7,10,0,1462,45,313,-38
"7562","Iceland",2020-04-23,1789,4,10,0,1509,47,270,-43
"7563","Iceland",2020-04-24,1789,0,10,0,1542,33,237,-33
"7564","Iceland",2020-04-25,1790,1,10,0,1570,28,210,-27
"7565","Iceland",2020-04-26,1792,2,10,0,1608,38,174,-36
"7566","Iceland",2020-04-27,1792,0,10,0,1624,16,158,-16
"7567","India",2020-01-22,0,0,0,0,0,0,0,0
"7568","India",2020-01-23,0,0,0,0,0,0,0,0
"7569","India",2020-01-24,0,0,0,0,0,0,0,0
"7570","India",2020-01-25,0,0,0,0,0,0,0,0
"7571","India",2020-01-26,0,0,0,0,0,0,0,0
"7572","India",2020-01-27,0,0,0,0,0,0,0,0
"7573","India",2020-01-28,0,0,0,0,0,0,0,0
"7574","India",2020-01-29,0,0,0,0,0,0,0,0
"7575","India",2020-01-30,1,1,0,0,0,0,1,1
"7576","India",2020-01-31,1,0,0,0,0,0,1,0
"7577","India",2020-02-01,1,0,0,0,0,0,1,0
"7578","India",2020-02-02,2,1,0,0,0,0,2,1
"7579","India",2020-02-03,3,1,0,0,0,0,3,1
"7580","India",2020-02-04,3,0,0,0,0,0,3,0
"7581","India",2020-02-05,3,0,0,0,0,0,3,0
"7582","India",2020-02-06,3,0,0,0,0,0,3,0
"7583","India",2020-02-07,3,0,0,0,0,0,3,0
"7584","India",2020-02-08,3,0,0,0,0,0,3,0
"7585","India",2020-02-09,3,0,0,0,0,0,3,0
"7586","India",2020-02-10,3,0,0,0,0,0,3,0
"7587","India",2020-02-11,3,0,0,0,0,0,3,0
"7588","India",2020-02-12,3,0,0,0,0,0,3,0
"7589","India",2020-02-13,3,0,0,0,0,0,3,0
"7590","India",2020-02-14,3,0,0,0,0,0,3,0
"7591","India",2020-02-15,3,0,0,0,0,0,3,0
"7592","India",2020-02-16,3,0,0,0,3,3,0,-3
"7593","India",2020-02-17,3,0,0,0,3,0,0,0
"7594","India",2020-02-18,3,0,0,0,3,0,0,0
"7595","India",2020-02-19,3,0,0,0,3,0,0,0
"7596","India",2020-02-20,3,0,0,0,3,0,0,0
"7597","India",2020-02-21,3,0,0,0,3,0,0,0
"7598","India",2020-02-22,3,0,0,0,3,0,0,0
"7599","India",2020-02-23,3,0,0,0,3,0,0,0
"7600","India",2020-02-24,3,0,0,0,3,0,0,0
"7601","India",2020-02-25,3,0,0,0,3,0,0,0
"7602","India",2020-02-26,3,0,0,0,3,0,0,0
"7603","India",2020-02-27,3,0,0,0,3,0,0,0
"7604","India",2020-02-28,3,0,0,0,3,0,0,0
"7605","India",2020-02-29,3,0,0,0,3,0,0,0
"7606","India",2020-03-01,3,0,0,0,3,0,0,0
"7607","India",2020-03-02,5,2,0,0,3,0,2,2
"7608","India",2020-03-03,5,0,0,0,3,0,2,0
"7609","India",2020-03-04,28,23,0,0,3,0,25,23
"7610","India",2020-03-05,30,2,0,0,3,0,27,2
"7611","India",2020-03-06,31,1,0,0,3,0,28,1
"7612","India",2020-03-07,34,3,0,0,3,0,31,3
"7613","India",2020-03-08,39,5,0,0,3,0,36,5
"7614","India",2020-03-09,43,4,0,0,3,0,40,4
"7615","India",2020-03-10,56,13,0,0,4,1,52,12
"7616","India",2020-03-11,62,6,1,1,4,0,57,5
"7617","India",2020-03-12,73,11,1,0,4,0,68,11
"7618","India",2020-03-13,82,9,2,1,4,0,76,8
"7619","India",2020-03-14,102,20,2,0,4,0,96,20
"7620","India",2020-03-15,113,11,2,0,13,9,98,2
"7621","India",2020-03-16,119,6,2,0,13,0,104,6
"7622","India",2020-03-17,142,23,3,1,14,1,125,21
"7623","India",2020-03-18,156,14,3,0,14,0,139,14
"7624","India",2020-03-19,194,38,4,1,15,1,175,36
"7625","India",2020-03-20,244,50,5,1,20,5,219,44
"7626","India",2020-03-21,330,86,4,0,23,3,303,84
"7627","India",2020-03-22,396,66,7,3,27,4,362,59
"7628","India",2020-03-23,499,103,10,3,27,0,462,100
"7629","India",2020-03-24,536,37,10,0,40,13,486,24
"7630","India",2020-03-25,657,121,12,2,43,3,602,116
"7631","India",2020-03-26,727,70,20,8,45,2,662,60
"7632","India",2020-03-27,887,160,20,0,73,28,794,132
"7633","India",2020-03-28,987,100,24,4,84,11,879,85
"7634","India",2020-03-29,1024,37,27,3,95,11,902,23
"7635","India",2020-03-30,1251,227,32,5,102,7,1117,215
"7636","India",2020-03-31,1397,146,35,3,123,21,1239,122
"7637","India",2020-04-01,1998,601,58,23,148,25,1792,553
"7638","India",2020-04-02,2543,545,72,14,191,43,2280,488
"7639","India",2020-04-03,2567,24,72,0,192,1,2303,23
"7640","India",2020-04-04,3082,515,86,14,229,37,2767,464
"7641","India",2020-04-05,3588,506,99,13,229,0,3260,493
"7642","India",2020-04-06,4778,1190,136,37,375,146,4267,1007
"7643","India",2020-04-07,5311,533,150,14,421,46,4740,473
"7644","India",2020-04-08,5916,605,178,28,506,85,5232,492
"7645","India",2020-04-09,6725,809,226,48,620,114,5879,647
"7646","India",2020-04-10,7598,873,246,20,774,154,6578,699
"7647","India",2020-04-11,8446,848,288,42,969,195,7189,611
"7648","India",2020-04-12,9205,759,331,43,1080,111,7794,605
"7649","India",2020-04-13,10453,1248,358,27,1181,101,8914,1120
"7650","India",2020-04-14,11487,1034,393,35,1359,178,9735,821
"7651","India",2020-04-15,12322,835,405,12,1432,73,10485,750
"7652","India",2020-04-16,13430,1108,448,43,1768,336,11214,729
"7653","India",2020-04-17,14352,922,486,38,2041,273,11825,611
"7654","India",2020-04-18,15722,1370,521,35,2463,422,12738,913
"7655","India",2020-04-19,17615,1893,559,38,2854,391,14202,1464
"7656","India",2020-04-20,18539,924,592,33,3273,419,14674,472
"7657","India",2020-04-21,20080,1541,645,53,3975,702,15460,786
"7658","India",2020-04-22,21370,1290,681,36,4370,395,16319,859
"7659","India",2020-04-23,23077,1707,721,40,5012,642,17344,1025
"7660","India",2020-04-24,24530,1453,780,59,5498,486,18252,908
"7661","India",2020-04-25,26283,1753,825,45,5939,441,19519,1267
"7662","India",2020-04-26,27890,1607,881,56,6523,584,20486,967
"7663","India",2020-04-27,29451,1561,939,58,7137,614,21375,889
"7664","Indonesia",2020-01-22,0,0,0,0,0,0,0,0
"7665","Indonesia",2020-01-23,0,0,0,0,0,0,0,0
"7666","Indonesia",2020-01-24,0,0,0,0,0,0,0,0
"7667","Indonesia",2020-01-25,0,0,0,0,0,0,0,0
"7668","Indonesia",2020-01-26,0,0,0,0,0,0,0,0
"7669","Indonesia",2020-01-27,0,0,0,0,0,0,0,0
"7670","Indonesia",2020-01-28,0,0,0,0,0,0,0,0
"7671","Indonesia",2020-01-29,0,0,0,0,0,0,0,0
"7672","Indonesia",2020-01-30,0,0,0,0,0,0,0,0
"7673","Indonesia",2020-01-31,0,0,0,0,0,0,0,0
"7674","Indonesia",2020-02-01,0,0,0,0,0,0,0,0
"7675","Indonesia",2020-02-02,0,0,0,0,0,0,0,0
"7676","Indonesia",2020-02-03,0,0,0,0,0,0,0,0
"7677","Indonesia",2020-02-04,0,0,0,0,0,0,0,0
"7678","Indonesia",2020-02-05,0,0,0,0,0,0,0,0
"7679","Indonesia",2020-02-06,0,0,0,0,0,0,0,0
"7680","Indonesia",2020-02-07,0,0,0,0,0,0,0,0
"7681","Indonesia",2020-02-08,0,0,0,0,0,0,0,0
"7682","Indonesia",2020-02-09,0,0,0,0,0,0,0,0
"7683","Indonesia",2020-02-10,0,0,0,0,0,0,0,0
"7684","Indonesia",2020-02-11,0,0,0,0,0,0,0,0
"7685","Indonesia",2020-02-12,0,0,0,0,0,0,0,0
"7686","Indonesia",2020-02-13,0,0,0,0,0,0,0,0
"7687","Indonesia",2020-02-14,0,0,0,0,0,0,0,0
"7688","Indonesia",2020-02-15,0,0,0,0,0,0,0,0
"7689","Indonesia",2020-02-16,0,0,0,0,0,0,0,0
"7690","Indonesia",2020-02-17,0,0,0,0,0,0,0,0
"7691","Indonesia",2020-02-18,0,0,0,0,0,0,0,0
"7692","Indonesia",2020-02-19,0,0,0,0,0,0,0,0
"7693","Indonesia",2020-02-20,0,0,0,0,0,0,0,0
"7694","Indonesia",2020-02-21,0,0,0,0,0,0,0,0
"7695","Indonesia",2020-02-22,0,0,0,0,0,0,0,0
"7696","Indonesia",2020-02-23,0,0,0,0,0,0,0,0
"7697","Indonesia",2020-02-24,0,0,0,0,0,0,0,0
"7698","Indonesia",2020-02-25,0,0,0,0,0,0,0,0
"7699","Indonesia",2020-02-26,0,0,0,0,0,0,0,0
"7700","Indonesia",2020-02-27,0,0,0,0,0,0,0,0
"7701","Indonesia",2020-02-28,0,0,0,0,0,0,0,0
"7702","Indonesia",2020-02-29,0,0,0,0,0,0,0,0
"7703","Indonesia",2020-03-01,0,0,0,0,0,0,0,0
"7704","Indonesia",2020-03-02,2,2,0,0,0,0,2,2
"7705","Indonesia",2020-03-03,2,0,0,0,0,0,2,0
"7706","Indonesia",2020-03-04,2,0,0,0,0,0,2,0
"7707","Indonesia",2020-03-05,2,0,0,0,0,0,2,0
"7708","Indonesia",2020-03-06,4,2,0,0,0,0,4,2
"7709","Indonesia",2020-03-07,4,0,0,0,0,0,4,0
"7710","Indonesia",2020-03-08,6,2,0,0,0,0,6,2
"7711","Indonesia",2020-03-09,19,13,0,0,0,0,19,13
"7712","Indonesia",2020-03-10,27,8,0,0,2,2,25,6
"7713","Indonesia",2020-03-11,34,7,1,1,2,0,31,6
"7714","Indonesia",2020-03-12,34,0,1,0,2,0,31,0
"7715","Indonesia",2020-03-13,69,35,4,3,2,0,63,32
"7716","Indonesia",2020-03-14,96,27,5,1,8,6,83,20
"7717","Indonesia",2020-03-15,117,21,5,0,8,0,104,21
"7718","Indonesia",2020-03-16,134,17,5,0,8,0,121,17
"7719","Indonesia",2020-03-17,172,38,5,0,8,0,159,38
"7720","Indonesia",2020-03-18,227,55,19,14,11,3,197,38
"7721","Indonesia",2020-03-19,311,84,25,6,11,0,275,78
"7722","Indonesia",2020-03-20,369,58,32,7,15,4,322,47
"7723","Indonesia",2020-03-21,450,81,38,6,15,0,397,75
"7724","Indonesia",2020-03-22,514,64,48,10,29,14,437,40
"7725","Indonesia",2020-03-23,579,65,49,1,29,0,501,64
"7726","Indonesia",2020-03-24,686,107,55,6,30,1,601,100
"7727","Indonesia",2020-03-25,790,104,58,3,31,1,701,100
"7728","Indonesia",2020-03-26,893,103,78,20,35,4,780,79
"7729","Indonesia",2020-03-27,1046,153,87,9,46,11,913,133
"7730","Indonesia",2020-03-28,1155,109,102,15,59,13,994,81
"7731","Indonesia",2020-03-29,1285,130,114,12,64,5,1107,113
"7732","Indonesia",2020-03-30,1414,129,122,8,75,11,1217,110
"7733","Indonesia",2020-03-31,1528,114,136,14,81,6,1311,94
"7734","Indonesia",2020-04-01,1677,149,157,21,103,22,1417,106
"7735","Indonesia",2020-04-02,1790,113,170,13,112,9,1508,91
"7736","Indonesia",2020-04-03,1986,196,181,11,134,22,1671,163
"7737","Indonesia",2020-04-04,2092,106,191,10,150,16,1751,80
"7738","Indonesia",2020-04-05,2273,181,198,7,164,14,1911,160
"7739","Indonesia",2020-04-06,2491,218,209,11,192,28,2090,179
"7740","Indonesia",2020-04-07,2738,247,221,12,204,12,2313,223
"7741","Indonesia",2020-04-08,2956,218,240,19,222,18,2494,181
"7742","Indonesia",2020-04-09,3293,337,280,40,252,30,2761,267
"7743","Indonesia",2020-04-10,3512,219,306,26,282,30,2924,163
"7744","Indonesia",2020-04-11,3842,330,327,21,286,4,3229,305
"7745","Indonesia",2020-04-12,4241,399,373,46,359,73,3509,280
"7746","Indonesia",2020-04-13,4557,316,399,26,380,21,3778,269
"7747","Indonesia",2020-04-14,4839,282,459,60,426,46,3954,176
"7748","Indonesia",2020-04-15,5136,297,469,10,446,20,4221,267
"7749","Indonesia",2020-04-16,5516,380,496,27,548,102,4472,251
"7750","Indonesia",2020-04-17,5923,407,520,24,607,59,4796,324
"7751","Indonesia",2020-04-18,6248,325,535,15,631,24,5082,286
"7752","Indonesia",2020-04-19,6575,327,582,47,686,55,5307,225
"7753","Indonesia",2020-04-20,6760,185,590,8,747,61,5423,116
"7754","Indonesia",2020-04-21,7135,375,616,26,842,95,5677,254
"7755","Indonesia",2020-04-22,7418,283,635,19,913,71,5870,193
"7756","Indonesia",2020-04-23,7775,357,647,12,960,47,6168,298
"7757","Indonesia",2020-04-24,8211,436,689,42,1002,42,6520,352
"7758","Indonesia",2020-04-25,8607,396,720,31,1042,40,6845,325
"7759","Indonesia",2020-04-26,8882,275,743,23,1107,65,7032,187
"7760","Indonesia",2020-04-27,9096,214,765,22,1151,44,7180,148
"7761","Iran",2020-01-22,0,0,0,0,0,0,0,0
"7762","Iran",2020-01-23,0,0,0,0,0,0,0,0
"7763","Iran",2020-01-24,0,0,0,0,0,0,0,0
"7764","Iran",2020-01-25,0,0,0,0,0,0,0,0
"7765","Iran",2020-01-26,0,0,0,0,0,0,0,0
"7766","Iran",2020-01-27,0,0,0,0,0,0,0,0
"7767","Iran",2020-01-28,0,0,0,0,0,0,0,0
"7768","Iran",2020-01-29,0,0,0,0,0,0,0,0
"7769","Iran",2020-01-30,0,0,0,0,0,0,0,0
"7770","Iran",2020-01-31,0,0,0,0,0,0,0,0
"7771","Iran",2020-02-01,0,0,0,0,0,0,0,0
"7772","Iran",2020-02-02,0,0,0,0,0,0,0,0
"7773","Iran",2020-02-03,0,0,0,0,0,0,0,0
"7774","Iran",2020-02-04,0,0,0,0,0,0,0,0
"7775","Iran",2020-02-05,0,0,0,0,0,0,0,0
"7776","Iran",2020-02-06,0,0,0,0,0,0,0,0
"7777","Iran",2020-02-07,0,0,0,0,0,0,0,0
"7778","Iran",2020-02-08,0,0,0,0,0,0,0,0
"7779","Iran",2020-02-09,0,0,0,0,0,0,0,0
"7780","Iran",2020-02-10,0,0,0,0,0,0,0,0
"7781","Iran",2020-02-11,0,0,0,0,0,0,0,0
"7782","Iran",2020-02-12,0,0,0,0,0,0,0,0
"7783","Iran",2020-02-13,0,0,0,0,0,0,0,0
"7784","Iran",2020-02-14,0,0,0,0,0,0,0,0
"7785","Iran",2020-02-15,0,0,0,0,0,0,0,0
"7786","Iran",2020-02-16,0,0,0,0,0,0,0,0
"7787","Iran",2020-02-17,0,0,0,0,0,0,0,0
"7788","Iran",2020-02-18,0,0,0,0,0,0,0,0
"7789","Iran",2020-02-19,2,2,2,2,0,0,0,0
"7790","Iran",2020-02-20,5,3,2,0,0,0,3,3
"7791","Iran",2020-02-21,18,13,4,2,0,0,14,11
"7792","Iran",2020-02-22,28,10,5,1,0,0,23,9
"7793","Iran",2020-02-23,43,15,8,3,0,0,35,12
"7794","Iran",2020-02-24,61,18,12,4,0,0,49,14
"7795","Iran",2020-02-25,95,34,16,4,0,0,79,30
"7796","Iran",2020-02-26,139,44,19,3,49,49,71,-8
"7797","Iran",2020-02-27,245,106,26,7,49,0,170,99
"7798","Iran",2020-02-28,388,143,34,8,73,24,281,111
"7799","Iran",2020-02-29,593,205,43,9,123,50,427,146
"7800","Iran",2020-03-01,978,385,54,11,175,52,749,322
"7801","Iran",2020-03-02,1501,523,66,12,291,116,1144,395
"7802","Iran",2020-03-03,2336,835,77,11,291,0,1968,824
"7803","Iran",2020-03-04,2922,586,92,15,552,261,2278,310
"7804","Iran",2020-03-05,3513,591,107,15,739,187,2667,389
"7805","Iran",2020-03-06,4747,1234,124,17,913,174,3710,1043
"7806","Iran",2020-03-07,5823,1076,145,21,1669,756,4009,299
"7807","Iran",2020-03-08,6566,743,194,49,2134,465,4238,229
"7808","Iran",2020-03-09,7161,595,237,43,2394,260,4530,292
"7809","Iran",2020-03-10,8042,881,291,54,2731,337,5020,490
"7810","Iran",2020-03-11,9000,958,354,63,2959,228,5687,667
"7811","Iran",2020-03-12,10075,1075,429,75,2959,0,6687,1000
"7812","Iran",2020-03-13,11364,1289,514,85,2959,0,7891,1204
"7813","Iran",2020-03-14,12729,1365,611,97,2959,0,9159,1268
"7814","Iran",2020-03-15,13938,1209,724,113,4590,1631,8624,-535
"7815","Iran",2020-03-16,14991,1053,853,129,4590,0,9548,924
"7816","Iran",2020-03-17,16169,1178,988,135,5389,799,9792,244
"7817","Iran",2020-03-18,17361,1192,1135,147,5389,0,10837,1045
"7818","Iran",2020-03-19,18407,1046,1284,149,5710,321,11413,576
"7819","Iran",2020-03-20,19644,1237,1433,149,6745,1035,11466,53
"7820","Iran",2020-03-21,20610,966,1556,123,7635,890,11419,-47
"7821","Iran",2020-03-22,21638,1028,1685,129,7931,296,12022,603
"7822","Iran",2020-03-23,23049,1411,1812,127,7931,0,13306,1284
"7823","Iran",2020-03-24,24811,1762,1934,122,8913,982,13964,658
"7824","Iran",2020-03-25,27017,2206,2077,143,9625,712,15315,1351
"7825","Iran",2020-03-26,29406,2389,2234,157,10457,832,16715,1400
"7826","Iran",2020-03-27,32332,2926,2378,144,11133,676,18821,2106
"7827","Iran",2020-03-28,35408,3076,2517,139,11679,546,21212,2391
"7828","Iran",2020-03-29,38309,2901,2640,123,12391,712,23278,2066
"7829","Iran",2020-03-30,41495,3186,2757,117,13911,1520,24827,1549
"7830","Iran",2020-03-31,44605,3110,2898,141,14656,745,27051,2224
"7831","Iran",2020-04-01,47593,2988,3036,138,15473,817,29084,2033
"7832","Iran",2020-04-02,50468,2875,3160,124,16711,1238,30597,1513
"7833","Iran",2020-04-03,53183,2715,3294,134,17935,1224,31954,1357
"7834","Iran",2020-04-04,55743,2560,3452,158,19736,1801,32555,601
"7835","Iran",2020-04-05,58226,2483,3603,151,19736,0,34887,2332
"7836","Iran",2020-04-06,60500,2274,3739,136,24236,4500,32525,-2362
"7837","Iran",2020-04-07,62589,2089,3872,133,27039,2803,31678,-847
"7838","Iran",2020-04-08,64586,1997,3993,121,29812,2773,30781,-897
"7839","Iran",2020-04-09,66220,1634,4110,117,32309,2497,29801,-980
"7840","Iran",2020-04-10,68192,1972,4232,122,35465,3156,28495,-1306
"7841","Iran",2020-04-11,70029,1837,4357,125,41947,6482,23725,-4770
"7842","Iran",2020-04-12,71686,1657,4474,117,43894,1947,23318,-407
"7843","Iran",2020-04-13,73303,1617,4585,111,45983,2089,22735,-583
"7844","Iran",2020-04-14,74877,1574,4683,98,48129,2146,22065,-670
"7845","Iran",2020-04-15,76389,1512,4777,94,49933,1804,21679,-386
"7846","Iran",2020-04-16,77995,1606,4869,92,52229,2296,20897,-782
"7847","Iran",2020-04-17,79494,1499,4958,89,54064,1835,20472,-425
"7848","Iran",2020-04-18,80868,1374,5031,73,55987,1923,19850,-622
"7849","Iran",2020-04-19,82211,1343,5118,87,57023,1036,20070,220
"7850","Iran",2020-04-20,83505,1294,5209,91,59273,2250,19023,-1047
"7851","Iran",2020-04-21,84802,1297,5297,88,60965,1692,18540,-483
"7852","Iran",2020-04-22,85996,1194,5391,94,63113,2148,17492,-1048
"7853","Iran",2020-04-23,87026,1030,5481,90,64843,1730,16702,-790
"7854","Iran",2020-04-24,88194,1168,5574,93,66599,1756,16021,-681
"7855","Iran",2020-04-25,89328,1134,5650,76,68193,1594,15485,-536
"7856","Iran",2020-04-26,90481,1153,5710,60,69657,1464,15114,-371
"7857","Iran",2020-04-27,91472,991,5806,96,70933,1276,14733,-381
"7858","Iraq",2020-01-22,0,0,0,0,0,0,0,0
"7859","Iraq",2020-01-23,0,0,0,0,0,0,0,0
"7860","Iraq",2020-01-24,0,0,0,0,0,0,0,0
"7861","Iraq",2020-01-25,0,0,0,0,0,0,0,0
"7862","Iraq",2020-01-26,0,0,0,0,0,0,0,0
"7863","Iraq",2020-01-27,0,0,0,0,0,0,0,0
"7864","Iraq",2020-01-28,0,0,0,0,0,0,0,0
"7865","Iraq",2020-01-29,0,0,0,0,0,0,0,0
"7866","Iraq",2020-01-30,0,0,0,0,0,0,0,0
"7867","Iraq",2020-01-31,0,0,0,0,0,0,0,0
"7868","Iraq",2020-02-01,0,0,0,0,0,0,0,0
"7869","Iraq",2020-02-02,0,0,0,0,0,0,0,0
"7870","Iraq",2020-02-03,0,0,0,0,0,0,0,0
"7871","Iraq",2020-02-04,0,0,0,0,0,0,0,0
"7872","Iraq",2020-02-05,0,0,0,0,0,0,0,0
"7873","Iraq",2020-02-06,0,0,0,0,0,0,0,0
"7874","Iraq",2020-02-07,0,0,0,0,0,0,0,0
"7875","Iraq",2020-02-08,0,0,0,0,0,0,0,0
"7876","Iraq",2020-02-09,0,0,0,0,0,0,0,0
"7877","Iraq",2020-02-10,0,0,0,0,0,0,0,0
"7878","Iraq",2020-02-11,0,0,0,0,0,0,0,0
"7879","Iraq",2020-02-12,0,0,0,0,0,0,0,0
"7880","Iraq",2020-02-13,0,0,0,0,0,0,0,0
"7881","Iraq",2020-02-14,0,0,0,0,0,0,0,0
"7882","Iraq",2020-02-15,0,0,0,0,0,0,0,0
"7883","Iraq",2020-02-16,0,0,0,0,0,0,0,0
"7884","Iraq",2020-02-17,0,0,0,0,0,0,0,0
"7885","Iraq",2020-02-18,0,0,0,0,0,0,0,0
"7886","Iraq",2020-02-19,0,0,0,0,0,0,0,0
"7887","Iraq",2020-02-20,0,0,0,0,0,0,0,0
"7888","Iraq",2020-02-21,0,0,0,0,0,0,0,0
"7889","Iraq",2020-02-22,0,0,0,0,0,0,0,0
"7890","Iraq",2020-02-23,0,0,0,0,0,0,0,0
"7891","Iraq",2020-02-24,1,1,0,0,0,0,1,1
"7892","Iraq",2020-02-25,1,0,0,0,0,0,1,0
"7893","Iraq",2020-02-26,5,4,0,0,0,0,5,4
"7894","Iraq",2020-02-27,7,2,0,0,0,0,7,2
"7895","Iraq",2020-02-28,7,0,0,0,0,0,7,0
"7896","Iraq",2020-02-29,13,6,0,0,0,0,13,6
"7897","Iraq",2020-03-01,19,6,0,0,0,0,19,6
"7898","Iraq",2020-03-02,26,7,0,0,0,0,26,7
"7899","Iraq",2020-03-03,32,6,0,0,0,0,32,6
"7900","Iraq",2020-03-04,35,3,2,2,0,0,33,1
"7901","Iraq",2020-03-05,35,0,2,0,0,0,33,0
"7902","Iraq",2020-03-06,40,5,3,1,0,0,37,4
"7903","Iraq",2020-03-07,54,14,4,1,0,0,50,13
"7904","Iraq",2020-03-08,60,6,6,2,0,0,54,4
"7905","Iraq",2020-03-09,60,0,6,0,3,3,51,-3
"7906","Iraq",2020-03-10,71,11,7,1,3,0,61,10
"7907","Iraq",2020-03-11,71,0,7,0,15,12,49,-12
"7908","Iraq",2020-03-12,71,0,8,1,15,0,48,-1
"7909","Iraq",2020-03-13,101,30,9,1,24,9,68,20
"7910","Iraq",2020-03-14,110,9,10,1,26,2,74,6
"7911","Iraq",2020-03-15,116,6,10,0,26,0,80,6
"7912","Iraq",2020-03-16,124,8,10,0,26,0,88,8
"7913","Iraq",2020-03-17,154,30,11,1,32,6,111,23
